ensembl	gene_name	entrez
ENSG00000108231	LGI1	9211.0
ENSG00000108239	TBC1D12	23232.0
ENSG00000108242	CYP2C18	1562.0
ENSG00000108244	KRT23	25984.0
ENSG00000108255	CRYBA1	1411.0
ENSG00000108256	NUFIP2	57532.0
ENSG00000108262	GIT1	28964.0
ENSG00000108298	RPL19	6143.0
ENSG00000108306	FBXL20	84961.0
ENSG00000108309	RUNDC3A	10900.0
ENSG00000108312	UBTF	7343.0
ENSG00000108342	CSF3	1440.0
ENSG00000108344	PSMD3	5709.0
ENSG00000108349	CASC3	22794.0
ENSG00000108352	RAPGEFL1	51195.0
ENSG00000108370	RGS9	8787.0
ENSG00000108375	RNF43	54894.0
ENSG00000108379	WNT3	101929777.0
ENSG00000108381	ASPA	443.0
ENSG00000108384	RAD51C	5889.0
ENSG00000108387	SEPTIN4	5414.0
ENSG00000108389	MTMR4	9110.0
ENSG00000108395	TRIM37	4591.0
ENSG00000108405	P2RX1	5023.0
ENSG00000108406	DHX40	79665.0
ENSG00000108423	TUBD1	51174.0
ENSG00000108424	KPNB1	3837.0
ENSG00000108433	GOSR2	9570.0
ENSG00000108439	PNPO	55163.0
ENSG00000108443	RPS6KB1	6198.0
ENSG00000108448	TRIM16L	
ENSG00000108465	CDK5RAP3	80279.0
ENSG00000108468	CBX1	10951.0
ENSG00000108469	RECQL5	9400.0
ENSG00000108474	PIGL	9487.0
ENSG00000108479	GALK1	2584.0
ENSG00000108506	INTS2	57508.0
ENSG00000108509	CAMTA2	23125.0
ENSG00000108510	MED13	9969.0
ENSG00000108511	HOXB6	3216.0
ENSG00000108515	ENO3	2027.0
ENSG00000108518	PFN1	5216.0
ENSG00000108523	RNF167	26001.0
ENSG00000108528	SLC25A11	8402.0
ENSG00000108551	RASD1	51655.0
ENSG00000108556	CHRNE	1145.0
ENSG00000108557	RAI1	10743.0
ENSG00000108559	NUP88	4927.0
ENSG00000108561	C1QBP	708.0
ENSG00000108576	SLC6A4	6532.0
ENSG00000108578	BLMH	642.0
ENSG00000108582	CPD	1362.0
ENSG00000108587	GOSR1	9527.0
ENSG00000108588	CCDC47	57003.0
ENSG00000108590	MED31	51003.0
ENSG00000108591	DRG2	1819.0
ENSG00000108592	FTSJ3	117246.0
ENSG00000108599	AKAP10	11216.0
ENSG00000108604	SMARCD2	6603.0
ENSG00000108622	ICAM2	3384.0
ENSG00000108639	SYNGR2	9144.0
ENSG00000108641	B9D1	27077.0
ENSG00000108651	UTP6	55813.0
ENSG00000108654	DDX5	1655.0
ENSG00000108666	C17orf75	64149.0
ENSG00000108669	CYTH1	9267.0
ENSG00000108671	PSMD11	5717.0
ENSG00000108679	LGALS3BP	3959.0
ENSG00000108684	ASIC2	40.0
ENSG00000108688	CCL7	6354.0
ENSG00000108691	CCL2	6347.0
ENSG00000108700	CCL8	6355.0
ENSG00000108702	CCL1	6346.0
ENSG00000108733	PEX12	5193.0
ENSG00000108759	KRT32	3882.0
ENSG00000108771	DHX58	79132.0
ENSG00000108773	KAT2A	2648.0
ENSG00000108774	RAB5C	5878.0
ENSG00000108784	NAGLU	4669.0
ENSG00000108786	HSD17B1	3292.0
ENSG00000108788	MLX	6945.0
ENSG00000108797	CNTNAP1	8506.0
ENSG00000108798	ABI3	51225.0
ENSG00000108799	EZH1	2145.0
ENSG00000108813	DLX4	1748.0
ENSG00000108819	PPP1R9B	84687.0
ENSG00000108821	COL1A1	1277.0
ENSG00000108823	SGCA	6442.0
ENSG00000108826	MRPL27	51264.0
ENSG00000108828	VAT1	10493.0
ENSG00000108829	LRRC59	55379.0
ENSG00000108830	RND2	8153.0
ENSG00000108839	ALOX12	239.0
ENSG00000108840	HDAC5	10014.0
ENSG00000108846	ABCC3	8714.0
ENSG00000108848	LUC7L3	51747.0
ENSG00000108849	PPY	5539.0
ENSG00000108852	MPP2	4355.0
ENSG00000108854	SMURF2	64750.0
ENSG00000108861	DUSP3	1845.0
ENSG00000108878	CACNG1	786.0
ENSG00000108883	EFTUD2	9343.0
ENSG00000108924	HLF	3131.0
ENSG00000108932	SLC16A6	9120.0
ENSG00000108946	PRKAR1A	5573.0
ENSG00000108947	EFNB3	1949.0
ENSG00000108950	FAM20A	54757.0
ENSG00000108953	YWHAE	7531.0
ENSG00000108960	MMD	23531.0
ENSG00000108961	RANGRF	29098.0
ENSG00000108963	DPH1	1801.0
ENSG00000108984	MAP2K6	5608.0
ENSG00000109016	DHRS7B	25979.0
ENSG00000109046	WSB1	26118.0
ENSG00000109047	RCVRN	5957.0
ENSG00000109061	MYH1	4619.0
ENSG00000109062	NHERF1	9368.0
ENSG00000109063	MYH3	4621.0
ENSG00000109065	NAT9	26151.0
ENSG00000109066	TMEM104	54868.0
ENSG00000109072	VTN	7448.0
ENSG00000109079	TNFAIP1	7126.0
ENSG00000109083	IFT20	90410.0
ENSG00000109084	TMEM97	27346.0
ENSG00000109089	CDR2L	30850.0
ENSG00000109099	PMP22	5376.0
ENSG00000109101	FOXN1	8456.0
ENSG00000109103	UNC119	9094.0
ENSG00000109107	ALDOC	230.0
ENSG00000109111	SUPT6H	6830.0
ENSG00000109113	RAB34	83871.0
ENSG00000109118	PHF12	57649.0
ENSG00000109132	PHOX2B	8929.0
ENSG00000109133	TMEM33	55161.0
ENSG00000109158	GABRA4	2557.0
ENSG00000109163	GNRHR	2798.0
ENSG00000109171	SLAIN2	57606.0
ENSG00000109180	OCIAD1	54940.0
ENSG00000109181	UGT2B10	7365.0
ENSG00000109182	CWH43	80157.0
ENSG00000109184	DCUN1D4	23142.0
ENSG00000109189	USP46	64854.0
ENSG00000109193	SULT1E1	6783.0
ENSG00000109220	CHIC2	26511.0
ENSG00000109255	NMU	10874.0
ENSG00000109265	CRACD	57482.0
ENSG00000109270	LAMTOR3	8649.0
ENSG00000109272	PF4V1	5197.0
ENSG00000109320	NFKB1	4790.0
ENSG00000109321	AREG	374.0
ENSG00000109323	MANBA	4126.0
ENSG00000109332	UBE2D3	7323.0
ENSG00000109339	MAPK10	5602.0
ENSG00000109381	ELF2	1998.0
ENSG00000109390	NDUFC1	4717.0
ENSG00000109436	TBC1D9	23158.0
ENSG00000109445	ZNF330	27309.0
ENSG00000109452	INPP4B	8821.0
ENSG00000109458	GAB1	2549.0
ENSG00000109466	KLHL2	11275.0
ENSG00000109471	IL2	3558.0
ENSG00000109472	CPE	1363.0
ENSG00000109475	RPL34	6164.0
ENSG00000109501	WFS1	7466.0
ENSG00000109511	ANXA10	11199.0
ENSG00000109519	GRPEL1	80273.0
ENSG00000109534	GAR1	54433.0
ENSG00000109536	FRG1	2483.0
ENSG00000109572	CLCN3	1182.0
ENSG00000109576	AADAT	51166.0
ENSG00000109586	GALNT7	51809.0
ENSG00000109606	DHX15	1665.0
ENSG00000109610	SOD3	6649.0
ENSG00000109618	SEPSECS	51091.0
ENSG00000109625	CPZ	8532.0
ENSG00000109654	TRIM2	23321.0
ENSG00000109667	SLC2A9	56606.0
ENSG00000109670	FBXW7	55294.0
ENSG00000109674	NEIL3	55247.0
ENSG00000109680	TBC1D19	55296.0
ENSG00000109684	CLNK	116449.0
ENSG00000109685	NSD2	7468.0
ENSG00000109686	SH3D19	152503.0
ENSG00000109689	STIM2	57620.0
ENSG00000109705	NKX3-2	579.0
ENSG00000109736	MFSD10	10227.0
ENSG00000109738	GLRB	2743.0
ENSG00000109743	BST1	683.0
ENSG00000109756	RAPGEF2	9693.0
ENSG00000109758	HGFAC	3083.0
ENSG00000109762	SNX25	83891.0
ENSG00000109771	LRP2BP	55805.0
ENSG00000109775	UFSP2	55325.0
ENSG00000109787	KLF3	51274.0
ENSG00000109790	KLHL5	51088.0
ENSG00000109794	FAM149A	25854.0
ENSG00000109805	NCAPG	64151.0
ENSG00000109814	UGDH	7358.0
ENSG00000109819	PPARGC1A	10891.0
ENSG00000109832	DDX25	29118.0
ENSG00000109846	CRYAB	1410.0
ENSG00000109851	DBX1	120237.0
ENSG00000109854	HTATIP2	10553.0
ENSG00000109861	CTSC	1075.0
ENSG00000109881	CCDC34	91057.0
ENSG00000109906	ZBTB16	7704.0
ENSG00000109911	ELP4	26610.0
ENSG00000109917	ZPR1	8882.0
ENSG00000109919	MTCH2	23788.0
ENSG00000109920	FNBP4	23360.0
ENSG00000109927	TECTA	116804918.0
ENSG00000109929	SC5D	6309.0
ENSG00000109943	CRTAM	56253.0
ENSG00000109944	JHY	79864.0
ENSG00000109956	B3GAT1	27087.0
ENSG00000109971	HSPA8	3312.0
ENSG00000109991	P2RX3	5024.0
ENSG00000110002	VWA5A	4013.0
ENSG00000110011	DNAJC4	3338.0
ENSG00000110013	SIAE	54414.0
ENSG00000110025	SNX15	29907.0
ENSG00000110031	LPXN	9404.0
ENSG00000110042	DTX4	23220.0
ENSG00000110046	ATG2A	23130.0
ENSG00000110047	EHD1	10938.0
ENSG00000110048	OSBP	5007.0
ENSG00000110057	UNC93B1	81622.0
ENSG00000110063	DCPS	28960.0
ENSG00000110066	KMT5B	51111.0
ENSG00000110074	FOXRED1	55572.0
ENSG00000110075	PPP6R3	55291.0
ENSG00000110076	NRXN2	9379.0
ENSG00000110077	MS4A6A	64231.0
ENSG00000110079	MS4A4A	51338.0
ENSG00000110080	ST3GAL4	6484.0
ENSG00000110090	CPT1A	1374.0
ENSG00000110092	CCND1	595.0
ENSG00000110104	CCDC86	79080.0
ENSG00000110107	PRPF19	27339.0
ENSG00000110108	TMEM109	79073.0
ENSG00000110148	CCKBR	887.0
ENSG00000110169	HPX	3263.0
ENSG00000110171	TRIM3	10612.0
ENSG00000110172	CHORDC1	26973.0
ENSG00000110195	FOLR1	2348.0
ENSG00000110200	ANAPC15	25906.0
ENSG00000110218	PANX1	24145.0
ENSG00000110237	ARHGEF17	9828.0
ENSG00000110243	APOA5	116519.0
ENSG00000110244	APOA4	337.0
ENSG00000110245	APOC3	345.0
ENSG00000110315	RNF141	50862.0
ENSG00000110318	CEP126	57562.0
ENSG00000110324	IL10RA	3587.0
ENSG00000110328	GALNT18	374378.0
ENSG00000110330	BIRC2	329.0
ENSG00000110344	UBE4A	9354.0
ENSG00000110367	DDX6	1656.0
ENSG00000110375	UPK2	7379.0
ENSG00000110395	CBL	867.0
ENSG00000110400	NECTIN1	5818.0
ENSG00000110422	HIPK3	10114.0
ENSG00000110427	KIAA1549L	25758.0
ENSG00000110429	FBXO3	26273.0
ENSG00000110435	PDHX	8050.0
ENSG00000110436	SLC1A2	6506.0
ENSG00000110442	COMMD9	29099.0
ENSG00000110446	SLC15A3	51296.0
ENSG00000110448	CD5	921.0
ENSG00000110455	ACCS	84680.0
ENSG00000110484	SCGB2A2	4250.0
ENSG00000110492	MDK	4192.0
ENSG00000110497	AMBRA1	55626.0
ENSG00000110514	MADD	8567.0
ENSG00000110536	PTPMT1	114971.0
ENSG00000110583	NAA40	79829.0
ENSG00000110619	CARS1	833.0
ENSG00000110628	SLC22A18	5002.0
ENSG00000110651	CD81	975.0
ENSG00000110660	SLC35F2	54733.0
ENSG00000110675	ELMOD1	55531.0
ENSG00000110680	CALCA	796.0
ENSG00000110693	SOX6	55553.0
ENSG00000110696	C11orf58	10944.0
ENSG00000110697	PITPNM1	9600.0
ENSG00000110700	RPS13	6207.0
ENSG00000110711	AIP	9049.0
ENSG00000110713	NUP98	4928.0
ENSG00000110717	NDUFS8	4728.0
ENSG00000110719	TCIRG1	10312.0
ENSG00000110721	CHKA	1119.0
ENSG00000110723	EXPH5	23086.0
ENSG00000110756	HPS5	11234.0
ENSG00000110768	GTF2H1	2965.0
ENSG00000110777	POU2AF1	5450.0
ENSG00000110786	PTPN5	84867.0
ENSG00000110799	VWF	7450.0
ENSG00000110801	PSMD9	5715.0
ENSG00000110811	P3H3	10536.0
ENSG00000110841	PPFIBP1	8496.0
ENSG00000110844	PRPF40B	25766.0
ENSG00000110848	CD69	969.0
ENSG00000110851	PRDM4	11108.0
ENSG00000110852	CLEC2B	9976.0
ENSG00000110871	COQ5	84274.0
ENSG00000110876	SELPLG	6404.0
ENSG00000110880	CORO1C	23603.0
ENSG00000110881	ASIC1	41.0
ENSG00000110887	DAO	1610.0
ENSG00000110888	CAPRIN2	65981.0
ENSG00000110900	TSPAN11	441631.0
ENSG00000110906	KCTD10	83892.0
ENSG00000110911	SLC11A2	4891.0
ENSG00000110917	MLEC	9761.0
ENSG00000110921	MVK	4598.0
ENSG00000110925	CSRNP2	81566.0
ENSG00000110931	CAMKK2	10645.0
ENSG00000110934	BIN2	51411.0
ENSG00000110944	IL23A	51561.0
ENSG00000110955	ATP5F1B	506.0
ENSG00000110958	PTGES3	10728.0
ENSG00000110975	SYT10	341359.0
ENSG00000110987	BCL7A	605.0
ENSG00000111011	RSRC2	65117.0
ENSG00000111012	CYP27B1	1594.0
ENSG00000111046	MYF6	4618.0
ENSG00000111049	MYF5	4617.0
ENSG00000111052	LIN7A	8825.0
ENSG00000111057	KRT18	3875.0
ENSG00000111058	ACSS3	79611.0
ENSG00000111077	TNS2	23371.0
ENSG00000111087	GLI1	2735.0
ENSG00000111110	PPM1H	57460.0
ENSG00000111142	METAP2	10988.0
ENSG00000111144	LTA4H	4048.0
ENSG00000111145	ELK3	2004.0
ENSG00000111181	SLC6A12	6539.0
ENSG00000111186	WNT5B	81029.0
ENSG00000111196	MAGOHB	55110.0
ENSG00000111199	TRPV4	59341.0
ENSG00000111203	ITFG2	55846.0
ENSG00000111206	FOXM1	2305.0
ENSG00000111215	PRR4	11272.0
ENSG00000111218	PRMT8	56341.0
ENSG00000111224	PARP11	57097.0
ENSG00000111229	ARPC3	10094.0
ENSG00000111231	GPN3	51184.0
ENSG00000111237	VPS29	51699.0
ENSG00000111241	FGF6	2251.0
ENSG00000111245	MYL2	4633.0
ENSG00000111247	RAD51AP1	10635.0
ENSG00000111249	CUX2	23316.0
ENSG00000111252	SH2B3	10019.0
ENSG00000111254	AKAP3	10566.0
ENSG00000111261	MANSC1	54682.0
ENSG00000111262	KCNA1	3736.0
ENSG00000111266	DUSP16	80824.0
ENSG00000111269	CREBL2	1389.0
ENSG00000111271	ACAD10	80724.0
ENSG00000111275	ALDH2	217.0
ENSG00000111276	CDKN1B	1027.0
ENSG00000111291	GPRC5D	55507.0
ENSG00000111300	NAA25	80018.0
ENSG00000111305	GSG1	83445.0
ENSG00000111319	SCNN1A	6337.0
ENSG00000111321	LTBR	4055.0
ENSG00000111325	OGFOD2	79676.0
ENSG00000111328	CDK2AP1	8099.0
ENSG00000111339	ART4	420.0
ENSG00000111341	MGP	4256.0
ENSG00000111344	RASAL1	8437.0
ENSG00000111348	ARHGDIB	397.0
ENSG00000111361	EIF2B1	1967.0
ENSG00000111364	DDX55	57696.0
ENSG00000111371	SLC38A1	81539.0
ENSG00000111404	RERGL	79785.0
ENSG00000111405	ENDOU	8909.0
ENSG00000111412	SPRING1	79794.0
ENSG00000111424	VDR	7421.0
ENSG00000111432	FZD10	11211.0
ENSG00000111445	RFC5	5985.0
ENSG00000111450	STX2	2054.0
ENSG00000111452	ADGRD1	283383.0
ENSG00000111481	COPZ1	22818.0
ENSG00000111490	TBC1D30	23329.0
ENSG00000111530	CAND1	55832.0
ENSG00000111536	IL26	55801.0
ENSG00000111537	IFNG	3458.0
ENSG00000111540	RAB5B	5869.0
ENSG00000111554	MDM1	56890.0
ENSG00000111581	NUP107	57122.0
ENSG00000111596	CNOT2	4848.0
ENSG00000111602	TIMELESS	8914.0
ENSG00000111605	CPSF6	11052.0
ENSG00000111615	KRR1	11103.0
ENSG00000111639	MRPL51	51258.0
ENSG00000111641	NOP2	4839.0
ENSG00000111642	CHD4	1108.0
ENSG00000111644	ACRBP	84519.0
ENSG00000111647	BLTP3B	23074.0
ENSG00000111652	COPS7A	50813.0
ENSG00000111653	ING4	51147.0
ENSG00000111664	GNB3	2784.0
ENSG00000111665	CDCA3	83461.0
ENSG00000111666	CHPT1	56994.0
ENSG00000111667	USP5	8078.0
ENSG00000111669	TPI1	7167.0
ENSG00000111670	GNPTAB	79158.0
ENSG00000111671	SPSB2	105369632.0
ENSG00000111674	ENO2	2026.0
ENSG00000111676	ATN1	1822.0
ENSG00000111678	C12orf57	113246.0
ENSG00000111679	PTPN6	5777.0
ENSG00000111684	LPCAT3	10162.0
ENSG00000111696	NT5DC3	51559.0
ENSG00000111700	SLCO1B3	28234.0
ENSG00000111701	APOBEC1	339.0
ENSG00000111704	NANOG	79923.0
ENSG00000111707	SUDS3	64426.0
ENSG00000111711	GOLT1B	51026.0
ENSG00000111713	GYS2	2998.0
ENSG00000111716	LDHB	3945.0
ENSG00000111725	PRKAB1	5564.0
ENSG00000111726	CMAS	55907.0
ENSG00000111727	HCFC2	29915.0
ENSG00000111728	ST8SIA1	6489.0
ENSG00000111729	CLEC4A	50856.0
ENSG00000111731	C2CD5	9847.0
ENSG00000111732	AICDA	57379.0
ENSG00000111737	RAB35	11021.0
ENSG00000111752	PHC1	1911.0
ENSG00000111775	COX6A1	1337.0
ENSG00000111783	RFX4	5992.0
ENSG00000111785	RIC8B	55188.0
ENSG00000111786	SRSF9	8683.0
ENSG00000111790	FGFR1OP2	26127.0
ENSG00000111796	KLRB1	3820.0
ENSG00000111799	COL12A1	1303.0
ENSG00000111801	BTN3A3	10384.0
ENSG00000111802	TDP2	51567.0
ENSG00000111816	FRK	2444.0
ENSG00000111817	DSE	29940.0
ENSG00000111832	RWDD1	51389.0
ENSG00000111834	RSPH4A	345895.0
ENSG00000111837	MAK	4117.0
ENSG00000111843	TMEM14C	51522.0
ENSG00000111845	PAK1IP1	55003.0
ENSG00000111846	GCNT2	2651.0
ENSG00000111850	SMIM8	63914.0
ENSG00000111859	NEDD9	4739.0
ENSG00000111860	CEP85L	387119.0
ENSG00000111863	ADTRP	84830.0
ENSG00000111875	ASF1A	25842.0
ENSG00000111877	MCM9	254394.0
ENSG00000111879	FAM184A	79632.0
ENSG00000111880	RNGTT	8732.0
ENSG00000111885	MAN1A1	4121.0
ENSG00000111886	GABRR2	2570.0
ENSG00000111897	SERINC1	57515.0
ENSG00000111906	HDDC2	51020.0
ENSG00000111907	TPD52L1	7164.0
ENSG00000111911	HINT3	135114.0
ENSG00000111912	NCOA7	135112.0
ENSG00000111913	RIPOR2	9750.0
ENSG00000111961	SASH1	23328.0
ENSG00000111962	UST	10090.0
ENSG00000111981	ULBP1	80329.0
ENSG00000112029	FBXO5	26271.0
ENSG00000112031	MTRF1L	54516.0
ENSG00000112033	PPARD	5467.0
ENSG00000112038	OPRM1	4988.0
ENSG00000112039	FANCE	2178.0
ENSG00000112041	TULP1	7287.0
ENSG00000112053	SLC26A8	116369.0
ENSG00000112062	MAPK14	1432.0
ENSG00000112077	RHAG	6005.0
ENSG00000112078	KCTD20	222658.0
ENSG00000112079	STK38	11329.0
ENSG00000112081	SRSF3	6428.0
ENSG00000112110	MRPL18	29074.0
ENSG00000112115	IL17A	3605.0
ENSG00000112116	IL17F	112744.0
ENSG00000112118	MCM3	4172.0
ENSG00000112130	RNF8	9025.0
ENSG00000112137	PHACTR1	221692.0
ENSG00000112139	MDGA1	266727.0
ENSG00000112144	CILK1	22858.0
ENSG00000112146	FBXO9	26268.0
ENSG00000112149	CD83	9308.0
ENSG00000112159	MDN1	23195.0
ENSG00000112164	GLP1R	2740.0
ENSG00000112167	SAYSD1	55776.0
ENSG00000112175	BMP5	653.0
ENSG00000112182	BACH2	60468.0
ENSG00000112183	RBM24	221662.0
ENSG00000112186	CAP2	10486.0
ENSG00000112195	TREML2	79865.0
ENSG00000112200	ZNF451	26036.0
ENSG00000112208	BAG2	9532.0
ENSG00000112210	RAB23	51715.0
ENSG00000112212	TSPO2	222642.0
ENSG00000112214	FHL5	9457.0
ENSG00000112218	GPR63	81491.0
ENSG00000112232	KHDRBS2	202559.0
ENSG00000112234	FBXL4	26235.0
ENSG00000112237	CCNC	892.0
ENSG00000112238	PRDM13	59336.0
ENSG00000112242	E2F3	1871.0
ENSG00000112245	PTP4A1	7803.0
ENSG00000112246	SIM1	6492.0
ENSG00000112249	ASCC3	10973.0
ENSG00000112273	HDGFL1	154150.0
ENSG00000112276	BVES	11149.0
ENSG00000112280	COL9A1	1297.0
ENSG00000112282	MED23	9439.0
ENSG00000112290	WASF1	8936.0
ENSG00000112293	GPLD1	2822.0
ENSG00000112294	ALDH5A1	7915.0
ENSG00000112297	CRYBG1	202.0
ENSG00000112299	VNN1	8876.0
ENSG00000112303	VNN2	8875.0
ENSG00000112304	ACOT13	55856.0
ENSG00000112305	SMAP1	60682.0
ENSG00000112306	RPS12	6206.0
ENSG00000112308	C6orf62	81688.0
ENSG00000112309	B3GAT2	135152.0
ENSG00000112312	GMNN	51053.0
ENSG00000112319	EYA4	2070.0
ENSG00000112320	SOBP	55084.0
ENSG00000112333	NR2E1	7101.0
ENSG00000112335	SNX3	8724.0
ENSG00000112337	SLC17A2	10246.0
ENSG00000112339	HBS1L	10767.0
ENSG00000112343	TRIM38	10475.0
ENSG00000112357	PEX7	5191.0
ENSG00000112365	ZBTB24	9841.0
ENSG00000112367	FIG4	9896.0
ENSG00000112378	PERP	64065.0
ENSG00000112379	ARFGEF3	57221.0
ENSG00000112394	SLC16A10	117247.0
ENSG00000112406	HECA	51696.0
ENSG00000112414	ADGRG6	57211.0
ENSG00000112419	PHACTR2	9749.0
ENSG00000112425	EPM2A	7957.0
ENSG00000112462	OR12D3	81797.0
ENSG00000112473	SLC39A7	7922.0
ENSG00000112486	CCR6	1235.0
ENSG00000112494	UNC93A	54346.0
ENSG00000112499	SLC22A2	6582.0
ENSG00000112511	PHF1	5252.0
ENSG00000112514	CUTA	51596.0
ENSG00000112530	PACRG	135138.0
ENSG00000112531	QKI	9444.0
ENSG00000112539	C6orf118	168090.0
ENSG00000112541	PDE10A	90632.0
ENSG00000112559	MDFI	4188.0
ENSG00000112561	TFEB	7942.0
ENSG00000112562	SMOC2	64094.0
ENSG00000112576	CCND3	896.0
ENSG00000112578	BYSL	705.0
ENSG00000112584	FAM120B	84498.0
ENSG00000112592	TBP	6908.0
ENSG00000112599	GUCA1B	2979.0
ENSG00000112619	PRPH2	5961.0
ENSG00000112624	BICRAL	23506.0
ENSG00000112640	PPP2R5D	5528.0
ENSG00000112651	MRPL2	51069.0
ENSG00000112655	PTK7	5754.0
ENSG00000112658	SRF	6722.0
ENSG00000112659	CUL9	23113.0
ENSG00000112667	DNPH1	10591.0
ENSG00000112679	DUSP22	124907782.0
ENSG00000112685	EXOC2	55770.0
ENSG00000112697	TMEM30A	55754.0
ENSG00000112699	GMDS	2762.0
ENSG00000112701	SENP6	26054.0
ENSG00000112706	IMPG1	3617.0
ENSG00000112715	VEGFA	7422.0
ENSG00000112739	PRPF4B	8899.0
ENSG00000112742	TTK	7272.0
ENSG00000112759	SLC29A1	2030.0
ENSG00000112761	CCN6	8838.0
ENSG00000112763	BTN2A1	11120.0
ENSG00000112769	LAMA4	3910.0
ENSG00000112773	TENT5A	55603.0
ENSG00000112782	CLIC5	53405.0
ENSG00000112787	FBRSL1	57666.0
ENSG00000112796	ENPP5	59084.0
ENSG00000112799	LY86	9450.0
ENSG00000112812	PRSS16	10279.0
ENSG00000112818	MEP1A	4224.0
ENSG00000112837	TBX18	9096.0
ENSG00000112851	ERBIN	55914.0
ENSG00000112852	PCDHB2	56133.0
ENSG00000112855	HARS2	23438.0
ENSG00000112874	NUDT12	83594.0
ENSG00000112877	CEP72	55722.0
ENSG00000112893	MAN2A1	4124.0
ENSG00000112902	SEMA5A	9037.0
ENSG00000112936	C7	730.0
ENSG00000112941	TENT4A	11044.0
ENSG00000112964	GHR	2690.0
ENSG00000112972	HMGCS1	3157.0
ENSG00000112977	DAP	1611.0
ENSG00000112981	NME5	8382.0
ENSG00000112983	BRD8	10902.0
ENSG00000112984	KIF20A	10112.0
ENSG00000112992	NNT	23530.0
ENSG00000112996	MRPS30	10884.0
ENSG00000113013	HSPA9	3313.0
ENSG00000113048	MRPS27	23107.0
ENSG00000113068	PFDN1	5201.0
ENSG00000113070	HBEGF	1839.0
ENSG00000113073	SLC4A9	83697.0
ENSG00000113083	LOX	4015.0
ENSG00000113088	GZMK	3003.0
ENSG00000113100	CDH9	1007.0
ENSG00000113108	APBB3	10307.0
ENSG00000113119	TMCO6	55374.0
ENSG00000113140	SPARC	6678.0
ENSG00000113141	IK	3550.0
ENSG00000113161	HMGCR	3156.0
ENSG00000113163	CERT1	10087.0
ENSG00000113194	FAF2	23197.0
ENSG00000113196	HAND1	9421.0
ENSG00000113205	PCDHB3	56132.0
ENSG00000113209	PCDHB5	26167.0
ENSG00000113211	PCDHB6	56130.0
ENSG00000113212	PCDHB7	56129.0
ENSG00000113231	PDE8B	8622.0
ENSG00000113240	CLK4	57396.0
ENSG00000113248	PCDHB15	56121.0
ENSG00000113249	HAVCR1	26762.0
ENSG00000113262	GRM6	2916.0
ENSG00000113263	ITK	3702.0
ENSG00000113269	RNF130	55819.0
ENSG00000113272	THG1L	54974.0
ENSG00000113273	ARSB	411.0
ENSG00000113282	CLINT1	9685.0
ENSG00000113296	THBS4	7060.0
ENSG00000113300	CNOT6	57472.0
ENSG00000113302	IL12B	3593.0
ENSG00000113303	BTNL8	79908.0
ENSG00000113312	TTC1	7265.0
ENSG00000113318	MSH3	4437.0
ENSG00000113319	RASGRF2	5924.0
ENSG00000113327	GABRG2	2566.0
ENSG00000113328	CCNG1	900.0
ENSG00000113356	POLR3G	10622.0
ENSG00000113360	DROSHA	29102.0
ENSG00000113361	CDH6	1004.0
ENSG00000113368	LMNB1	4001.0
ENSG00000113369	ARRDC3	57561.0
ENSG00000113384	GOLPH3	64083.0
ENSG00000113387	SUB1	10923.0
ENSG00000113389	NPR3	4883.0
ENSG00000113391	FAM172A	83989.0
ENSG00000113396	SLC27A6	28965.0
ENSG00000113407	TARS1	6897.0
ENSG00000113430	IRX4	50805.0
ENSG00000113441	LNPEP	4012.0
ENSG00000113448	PDE4D	5144.0
ENSG00000113456	RAD1	5810.0
ENSG00000113460	BRIX1	55299.0
ENSG00000113492	AGXT2	64902.0
ENSG00000113494	PRLR	5618.0
ENSG00000113504	SLC12A7	10723.0
ENSG00000113520	IL4	3565.0
ENSG00000113522	RAD50	10111.0
ENSG00000113525	IL5	3567.0
ENSG00000113532	ST8SIA4	7903.0
ENSG00000113552	GNPDA1	10007.0
ENSG00000113555	PCDH12	51294.0
ENSG00000113558	SKP1	6500.0
ENSG00000113569	NUP155	9631.0
ENSG00000113575	PPP2CA	5515.0
ENSG00000113578	FGF1	2246.0
ENSG00000113580	NR3C1	2908.0
ENSG00000113583	C5orf15	56951.0
ENSG00000113593	PPWD1	23398.0
ENSG00000113594	LIFR	3977.0
ENSG00000113595	TRIM23	373.0
ENSG00000113597	TRAPPC13	80006.0
ENSG00000113600	C9	735.0
ENSG00000113615	SEC24A	10802.0
ENSG00000113621	TXNDC15	79770.0
ENSG00000113638	TTC33	23548.0
ENSG00000113643	RARS1	5917.0
ENSG00000113645	WWC1	23286.0
ENSG00000113648	MACROH2A1	9555.0
ENSG00000113649	TCERG1	10915.0
ENSG00000113657	DPYSL3	1809.0
ENSG00000113658	SMAD5	4090.0
ENSG00000113712	CSNK1A1	1452.0
ENSG00000113716	HMGXB3	22993.0
ENSG00000113719	ERGIC1	57222.0
ENSG00000113721	PDGFRB	5159.0
ENSG00000113722	CDX1	1044.0
ENSG00000113732	ATP6V0E1	8992.0
ENSG00000113734	BNIP1	662.0
ENSG00000113739	STC2	8614.0
ENSG00000113742	CPEB4	80315.0
ENSG00000113749	HRH2	3274.0
ENSG00000113758	DBN1	1627.0
ENSG00000113761	ZNF346	23567.0
ENSG00000113763	UNC5A	90249.0
ENSG00000113790	EHHADH	1962.0
ENSG00000113805	CNTN3	5067.0
