ensembl	gene_name	entrez	protein	busco
ENSG00000111605	CPSF6	11052.0	ENSP00000266679	163471at40674
ENSG00000138079	SLC3A1	6519.0	ENSP00000260649	67573at40674
ENSG00000176563	CNTD1	124817.0	ENSP00000465204	156623at40674
ENSG00000064607	SUGP2	10147.0	ENSP00000332373	40108at40674
ENSG00000185608	MRPL40	64976.0	ENSP00000333401	189997at40674
ENSG00000127472	PLA2G5	5322.0	ENSP00000364249	197490at40674
ENSG00000148399	DPH7	92715.0	ENSP00000277540	134504at40674
ENSG00000291421	BAHCC1	57597.0	ENSP00000516888	5049at40674
ENSG00000060656	PTPRU	10076.0	ENSP00000362884	9367at40674
ENSG00000133640	LRRIQ1	84125.0	ENSP00000376910	20862at40674
ENSG00000121898	CPXM2	119587.0	ENSP00000241305	49388at40674
ENSG00000178301	AQP11	282679.0	ENSP00000318770	161228at40674
ENSG00000165724	ZMYND19	116225.0	ENSP00000298585	166120at40674
ENSG00000126562	WNK4	65266.0	ENSP00000246914	41630at40674
ENSG00000046889	PREX2	80243.0	ENSP00000288368	8019at40674
ENSG00000112406	HECA	51696.0	ENSP00000356630	81872at40674
ENSG00000077498	TYR	7299.0	ENSP00000263321	77419at40674
ENSG00000185271	KLHL33	123103.0	ENSP00000490040	65312at40674
ENSG00000197070	ARRDC1	92714.0	ENSP00000360475	109274at40674
ENSG00000146409	SLC18B1	116843.0	ENSP00000275227	117807at40674
ENSG00000151025	GPR158	57512.0	ENSP00000365529	20887at40674
ENSG00000120693	SMAD9	4093.0	ENSP00000239885	100942at40674
ENSG00000092094	OSGEP	55644.0	ENSP00000206542	121689at40674
ENSG00000081148	IMPG2	50939.0	ENSP00000193391	34635at40674
ENSG00000292096	HAT1	8520.0	ENSP00000517832	97836at40674
ENSG00000146072	TNFRSF21	27242.0	ENSP00000296861	63094at40674
ENSG00000213999	MEF2B	100271849.0	ENSP00000402154	185660at40674
ENSG00000152217	SETBP1	26040.0	ENSP00000497406	10960at40674
ENSG00000155229	MMS19	64210.0	ENSP00000359818	34409at40674
ENSG00000118514	ALDH8A1	64577.0	ENSP00000265605	84942at40674
ENSG00000139618	BRCA2	675.0	ENSP00000369497	3259at40674
ENSG00000108848	LUC7L3	51747.0	ENSP00000376919	149670at40674
ENSG00000145283	SLC10A6	345274.0	ENSP00000273905	167398at40674
ENSG00000036054	TBC1D23	55773.0	ENSP00000377700	47862at40674
ENSG00000164209	SLC25A46	91137.0	ENSP00000348211	103011at40674
ENSG00000196975	ANXA4	307.0	ENSP00000377833	134631at40674
ENSG00000164066	INTU	27152.0	ENSP00000334003	35725at40674
ENSG00000137090	DMRT1	1761.0	ENSP00000371711	166852at40674
ENSG00000101276	SLC52A3	113278.0	ENSP00000217254	113715at40674
ENSG00000215193	PEX26	55670.0	ENSP00000331106	168904at40674
ENSG00000102032	RENBP	5973.0	ENSP00000377303	107618at40674
ENSG00000064218	DMRT3	58524.0	ENSP00000190165	115518at40674
ENSG00000156787	TBC1D31	93594.0	ENSP00000287380	29571at40674
ENSG00000118922	KLF12	11278.0	ENSP00000366897	126617at40674
ENSG00000133101	CCNA1	8900.0	ENSP00000255465	88312at40674
ENSG00000099937	SERPIND1	3053.0	ENSP00000215727	88460at40674
ENSG00000056558	TRAF1	7185.0	ENSP00000362994	100993at40674
ENSG00000172534	HCFC1	3054.0	ENSP00000359001	10958at40674
ENSG00000099940	SNAP29	9342.0	ENSP00000215730	175384at40674
ENSG00000151470	C4orf33	132321.0	ENSP00000281146	166947at40674
ENSG00000215131	C16orf90	646174.0	ENSP00000401335	185773at40674
ENSG00000099942	CRKL	1399.0	ENSP00000346300	144241at40674
ENSG00000124596	OARD1	221443.0	ENSP00000416829	191220at40674
ENSG00000103351	CLUAP1	23059.0	ENSP00000460850	127842at40674
ENSG00000137675	MMP27	64066.0	ENSP00000260229	95571at40674
ENSG00000165152	PGAP4	84302.0	ENSP00000363980	100471at40674
ENSG00000123178	SPRYD7	57213.0	ENSP00000354774	184129at40674
ENSG00000184436	THAP7	80764.0	ENSP00000215742	156568at40674
ENSG00000154174	TOMM70	9868.0	ENSP00000284320	78353at40674
ENSG00000155827	RNF20	56254.0	ENSP00000373772	41692at40674
ENSG00000187664	HAPLN4	404037.0	ENSP00000291481	124231at40674
ENSG00000138468	SENP7	57337.0	ENSP00000377655	26420at40674
ENSG00000108349	CASC3	22794.0	ENSP00000264645	91899at40674
ENSG00000100207	TCF20	6942.0	ENSP00000335561	7189at40674
ENSG00000145358	DDIT4L	115265.0	ENSP00000354830	185115at40674
ENSG00000151466	SCLT1	132320.0	ENSP00000281142	69081at40674
ENSG00000092470	WDR76	79968.0	ENSP00000263795	80893at40674
ENSG00000121297	TSHZ3	57616.0	ENSP00000240587	30425at40674
ENSG00000189280	GJB5	2709.0	ENSP00000340811	160044at40674
ENSG00000120159	CAAP1	79886.0	ENSP00000369431	188012at40674
ENSG00000134698	AGO4	192670.0	ENSP00000362306	32721at40674
ENSG00000124098	FAM210B	116151.0	ENSP00000360437	193002at40674
ENSG00000126249	PDCD2L	84306.0	ENSP00000246535	135961at40674
ENSG00000126368	NR1D1	9572.0	ENSP00000246672	82034at40674
ENSG00000149289	ZC3H12C	85463.0	ENSP00000413094	29954at40674
ENSG00000087586	AURKA	6790.0	ENSP00000216911	112735at40674
ENSG00000137055	PLAA	9373.0	ENSP00000380460	33345at40674
ENSG00000118939	UCHL3	7347.0	ENSP00000366819	151540at40674
ENSG00000108651	UTP6	55813.0	ENSP00000261708	86122at40674
ENSG00000132881	CPLANE2	79363.0	ENSP00000364749	157446at40674
ENSG00000167984	NLRC3	197358.0	ENSP00000352039	30488at40674
ENSG00000156970	BUB1B	701.0	ENSP00000287598	31649at40674
ENSG00000273274	ZBTB8B	728116.0	ENSP00000476499	101436at40674
ENSG00000086991	NOX4	50507.0	ENSP00000344747	60331at40674
ENSG00000179399	GPC5	2262.0	ENSP00000366267	59976at40674
ENSG00000099954	CECR2	27443.0	ENSP00000383428	24112at40674
ENSG00000184434	LRRC19	64922.0	ENSP00000369395	162110at40674
ENSG00000169946	ZFPM2	23414.0	ENSP00000384179	19675at40674
ENSG00000123545	NDUFAF4	29078.0	ENSP00000358272	196214at40674
ENSG00000189007	ADAT2	134637.0	ENSP00000237283	177160at40674
ENSG00000136936	XPA	7507.0	ENSP00000364270	179435at40674
ENSG00000126602	TRAP1	10131.0	ENSP00000246957	48998at40674
ENSG00000132429	POPDC3	64208.0	ENSP00000254765	151528at40674
ENSG00000183773	AIFM3	150209.0	ENSP00000382116	41554at40674
ENSG00000161249	DMKN	93099.0	ENSP00000391036	142685at40674
ENSG00000112195	TREML2	79865.0	ENSP00000418767	194650at40674
ENSG00000165802	NSMF	26012.0	ENSP00000360530	95396at40674
ENSG00000111817	DSE	29940.0	ENSP00000332151	25903at40674
ENSG00000173991	TCAP	8557.0	ENSP00000312624	191895at40674
ENSG00000184481	FOXO4	4303.0	ENSP00000363377	96543at40674
ENSG00000145839	IL9	3578.0	ENSP00000274520	204432at40674
ENSG00000163879	DNALI1	7802.0	ENSP00000498620	167177at40674
ENSG00000154945	ANKRD40	91369.0	ENSP00000285243	144900at40674
ENSG00000144040	SFXN5	94097.0	ENSP00000272433	143881at40674
ENSG00000196865	NHLRC2	374354.0	ENSP00000358307	48949at40674
ENSG00000204165	CXorf65	158830.0	ENSP00000363369	195925at40674
ENSG00000164494	PDSS2	57107.0	ENSP00000358033	113810at40674
ENSG00000137872	SEMA6D	80031.0	ENSP00000324857	19273at40674
ENSG00000169439	SDC2	6383.0	ENSP00000307046	193466at40674
ENSG00000169562	GJB1	2705.0	ENSP00000354900	147233at40674
ENSG00000163873	GRIK3	2899.0	ENSP00000362185	30276at40674
ENSG00000165801	ARHGEF40	55701.0	ENSP00000298694	20740at40674
ENSG00000182010	RTKN2	219790.0	ENSP00000362894	72419at40674
ENSG00000057663	ATG5	9474.0	ENSP00000343313	142427at40674
ENSG00000164176	EDIL3	10085.0	ENSP00000369483	74074at40674
ENSG00000159202	UBE2Z	65264.0	ENSP00000354201	149133at40674
ENSG00000050030	NEXMIF	340533.0	ENSP00000495800	14495at40674
ENSG00000117215	PLA2G2D	26279.0	ENSP00000364246	194117at40674
ENSG00000044012	GUCA2B	2981.0	ENSP00000361662	210861at40674
ENSG00000147113	DIPK2B	79742.0	ENSP00000381086	101690at40674
ENSG00000164902	PHAX	51808.0	ENSP00000297540	129893at40674
ENSG00000179051	RCC2	55920.0	ENSP00000364582	87379at40674
ENSG00000184220	CMSS1	84319.0	ENSP00000419161	167178at40674
ENSG00000205038	PKHD1L1	93035.0	ENSP00000367655	594at40674
ENSG00000177453	NIM1K	167359.0	ENSP00000313572	105212at40674
ENSG00000058729	RIOK2	55781.0	ENSP00000283109	82285at40674
ENSG00000126067	PSMB2	5690.0	ENSP00000362334	190168at40674
ENSG00000130385	BMP15	9210.0	ENSP00000252677	131416at40674
ENSG00000114021	NIT2	56954.0	ENSP00000377696	155527at40674
ENSG00000075292	ZNF638	27332.0	ENSP00000264447	10678at40674
ENSG00000170549	IRX1	79192.0	ENSP00000305244	130064at40674
ENSG00000054118	THRAP3	9967.0	ENSP00000346634	84011at40674
ENSG00000173611	SCAI	286205.0	ENSP00000336756	56881at40674
ENSG00000184838	PRR16	51334.0	ENSP00000385118	182465at40674
ENSG00000100258	LMF2	91289.0	ENSP00000424381	66812at40674
ENSG00000165804	ZNF219	51222.0	ENSP00000354206	83611at40674
ENSG00000114423	CBLB	868.0	ENSP00000377598	29741at40674
ENSG00000112378	PERP	64065.0	ENSP00000397157	188739at40674
ENSG00000111962	UST	10090.0	ENSP00000356433	116879at40674
ENSG00000242265	PEG10	23089.0	ENSP00000481101	62474at40674
ENSG00000145826	LECT2	3950.0	ENSP00000274507	193674at40674
ENSG00000135249	RINT1	60561.0	ENSP00000257700	47703at40674
ENSG00000051620	HEBP2	23593.0	ENSP00000475750	172663at40674
ENSG00000025770	NCAPH2	29781.0	ENSP00000410088	65765at40674
ENSG00000070190	DAPP1	27071.0	ENSP00000423602	142249at40674
ENSG00000101138	CSTF1	1477.0	ENSP00000217109	88803at40674
ENSG00000131016	AKAP12	9590.0	ENSP00000346702	28552at40674
ENSG00000090447	TFAP4	7023.0	ENSP00000204517	169872at40674
ENSG00000092201	SUPT16H	11198.0	ENSP00000216297	25914at40674
ENSG00000158106	RHPN1	114822.0	ENSP00000289013	92479at40674
ENSG00000112742	TTK	7272.0	ENSP00000230510	46644at40674
ENSG00000138650	PCDH10	57575.0	ENSP00000264360	21293at40674
ENSG00000165370	GPR101	83550.0	ENSP00000498972	166352at40674
ENSG00000059915	PSD	5662.0	ENSP00000020673	39941at40674
ENSG00000126603	GLIS2	84662.0	ENSP00000262366	113545at40674
ENSG00000022277	RTF2	51507.0	ENSP00000349906	161082at40674
ENSG00000147592	LACTB2	51110.0	ENSP00000276590	143193at40674
ENSG00000166166	TRMT61A	115708.0	ENSP00000374399	151323at40674
ENSG00000107874	CUEDC2	79004.0	ENSP00000358953	182126at40674
ENSG00000175782	SLC35E3	55508.0	ENSP00000381089	146895at40674
ENSG00000126215	XRCC3	7517.0	ENSP00000343392	141544at40674
ENSG00000138111	MFSD13A	79847.0	ENSP00000238936	96686at40674
ENSG00000112992	NNT	23530.0	ENSP00000264663	22470at40674
ENSG00000166211	SPIC	121599.0	ENSP00000448580	184414at40674
ENSG00000148019	CEP78	84131.0	ENSP00000496423	64515at40674
ENSG00000284194	SCO2	9997.0	ENSP00000252785	172917at40674
ENSG00000109445	ZNF330	27309.0	ENSP00000262990	138618at40674
ENSG00000275052	PPP4R3B	57223.0	ENSP00000484116	40213at40674
ENSG00000140396	NCOA2	10499.0	ENSP00000399968	12322at40674
ENSG00000180318	ALX1	8092.0	ENSP00000315417	123076at40674
ENSG00000122861	PLAU	5328.0	ENSP00000361850	95457at40674
ENSG00000262246	CORO7	79585.0	ENSP00000251166	42233at40674
ENSG00000173156	RHOD	29984.0	ENSP00000308576	177744at40674
ENSG00000197651	CCER1	196477.0	ENSP00000351727	158118at40674
ENSG00000087589	CASS4	57091.0	ENSP00000353462	55591at40674
ENSG00000138641	HERC3	8916.0	ENSP00000264345	19009at40674
ENSG00000101247	NDUFAF5	79133.0	ENSP00000367346	132670at40674
ENSG00000042429	MED17	9440.0	ENSP00000251871	56991at40674
ENSG00000142686	C1orf216	127703.0	ENSP00000425166	196091at40674
ENSG00000004838	ZMYND10	51364.0	ENSP00000231749	93734at40674
ENSG00000099290	WASHC2A	387680.0	ENSP00000282633	22192at40674
ENSG00000119699	TGFB3	7043.0	ENSP00000238682	104741at40674
ENSG00000059691	GATB	5188.0	ENSP00000263985	94796at40674
ENSG00000073584	SMARCE1	6605.0	ENSP00000323967	154579at40674
ENSG00000118689	FOXO3	2309.0	ENSP00000339527	98797at40674
ENSG00000205356	TECPR1	25851.0	ENSP00000404923	16311at40674
ENSG00000124201	ZNFX1	57169.0	ENSP00000360817	5434at40674
ENSG00000115464	USP34	9736.0	ENSP00000381577	1024at40674
ENSG00000092853	CLSPN	63967.0	ENSP00000312995	51621at40674
ENSG00000170776	AKAP13	11214.0	ENSP00000378018	3481at40674
ENSG00000185215	TNFAIP2	7127.0	ENSP00000332326	62389at40674
ENSG00000168438	CDC40	51362.0	ENSP00000304370	67085at40674
ENSG00000153266	FEZF2	55079.0	ENSP00000283268	93190at40674
ENSG00000217442	SYCE3	644186.0	ENSP00000385122	209493at40674
ENSG00000165959	CLMN	79789.0	ENSP00000298912	50668at40674
ENSG00000144810	COL8A1	1295.0	ENSP00000261037	182974at40674
ENSG00000146425	DYNLT1	6993.0	ENSP00000356056	202364at40674
ENSG00000119125	GDA	9615.0	ENSP00000437972	102222at40674
ENSG00000181333	HEPHL1	341208.0	ENSP00000313699	16096at40674
ENSG00000112038	OPRM1	4988.0	ENSP00000430097	104643at40674
ENSG00000170017	ALCAM	214.0	ENSP00000305988	75888at40674
ENSG00000214376	VSTM5	387804.0	ENSP00000386607	188481at40674
ENSG00000101997	CCDC22	28952.0	ENSP00000365401	70705at40674
ENSG00000258986	TMEM179	388021.0	ENSP00000450958	171785at40674
ENSG00000124217	MOCS3	27304.0	ENSP00000244051	136647at40674
ENSG00000049769	PPP1R3F	89801.0	ENSP00000055335	76855at40674
ENSG00000139287	TPH2	121278.0	ENSP00000329093	83418at40674
ENSG00000096968	JAK2	3717.0	ENSP00000371067	14163at40674
ENSG00000151962	RBM46	166863.0	ENSP00000422813	75699at40674
ENSG00000163412	EIF4E3	317649.0	ENSP00000295612	182237at40674
ENSG00000143971	ETAA1	54465.0	ENSP00000272342	70262at40674
ENSG00000213626	LBH	81606.0	ENSP00000378733	203743at40674
ENSG00000168140	VASN	114990.0	ENSP00000306864	125357at40674
ENSG00000054967	RELT	84957.0	ENSP00000064780	152957at40674
ENSG00000103423	DNAJA3	9093.0	ENSP00000347445	102191at40674
ENSG00000154165	GPR15	2838.0	ENSP00000284311	131918at40674
ENSG00000112972	HMGCS1	3157.0	ENSP00000322706	73759at40674
ENSG00000106868	SUSD1	64420.0	ENSP00000363388	80153at40674
ENSG00000185985	SLITRK2	84631.0	ENSP00000334374	37049at40674
ENSG00000091972	CD200	4345.0	ENSP00000312766	190874at40674
ENSG00000130962	PRRG1	5638.0	ENSP00000367894	174851at40674
ENSG00000134697	GNL2	29889.0	ENSP00000362153	71147at40674
ENSG00000164124	TMEM144	55314.0	ENSP00000296529	126194at40674
ENSG00000138311	ZNF365	22891.0	ENSP00000378674	110489at40674
ENSG00000132669	RIN2	54453.0	ENSP00000255006	34746at40674
ENSG00000187513	GJA4	2701.0	ENSP00000343676	140795at40674
ENSG00000131711	MAP1B	4131.0	ENSP00000296755	5848at40674
ENSG00000115363	EVA1A	84141.0	ENSP00000233712	202966at40674
ENSG00000101236	RNF24	11237.0	ENSP00000336753	190251at40674
ENSG00000180592	SKIDA1	387640.0	ENSP00000410041	70919at40674
ENSG00000176142	TMEM39A	55254.0	ENSP00000326063	95799at40674
ENSG00000166762	CATSPER2	117155.0	ENSP00000380088	111468at40674
ENSG00000103415	HMOX2	3163.0	ENSP00000460926	154947at40674
ENSG00000006555	TTC22	55001.0	ENSP00000360323	91883at40674
ENSG00000143889	HNRNPLL	92906.0	ENSP00000351136	84333at40674
ENSG00000165091	TMC1	117531.0	ENSP00000297784	53562at40674
ENSG00000137672	TRPC6	7225.0	ENSP00000340913	32282at40674
ENSG00000163666	HESX1	8820.0	ENSP00000295934	180986at40674
ENSG00000151929	BAG3	9531.0	ENSP00000358081	116337at40674
ENSG00000164283	ESM1	11082.0	ENSP00000370812	184949at40674
ENSG00000113845	TIMMDC1	51300.0	ENSP00000418803	167044at40674
ENSG00000112769	LAMA4	3910.0	ENSP00000230538	7267at40674
ENSG00000147655	RSPO2	340419.0	ENSP00000276659	157777at40674
ENSG00000279686			ENSP00000421364	202306at40674
ENSG00000181778	TMEM252	169693.0	ENSP00000366528	194026at40674
ENSG00000111530	CAND1	55832.0	ENSP00000442318	15545at40674
ENSG00000214114	MYCBP	26292.0	ENSP00000380702	203532at40674
ENSG00000116544	DLGAP3	58512.0	ENSP00000235180	43160at40674
ENSG00000035403	VCL	7414.0	ENSP00000211998	21562at40674
ENSG00000101336	HCK	3055.0	ENSP00000429848	77258at40674
ENSG00000176095	IP6K1	9807.0	ENSP00000323780	105525at40674
ENSG00000117016	RIMS3	9783.0	ENSP00000361768	164029at40674
ENSG00000138764	CCNG2	901.0	ENSP00000315743	125160at40674
ENSG00000198919	DZIP3	9666.0	ENSP00000355028	45321at40674
ENSG00000169213	RAB3B	5865.0	ENSP00000360718	168775at40674
ENSG00000115946	PNO1	56902.0	ENSP00000263657	159847at40674
ENSG00000146005	PSD2	84249.0	ENSP00000274710	56744at40674
ENSG00000100228	RAB36	9609.0	ENSP00000263116	155703at40674
ENSG00000138035	PNPT1	87178.0	ENSP00000393953	45059at40674
ENSG00000262795	IFNGR2	3460.0	ENSP00000458487	144598at40674
ENSG00000107882	SUFU	51684.0	ENSP00000411597	79094at40674
ENSG00000164169	PRMT9	90826.0	ENSP00000314396	35538at40674
ENSG00000079337	RAPGEF3	10411.0	ENSP00000373864	31109at40674
ENSG00000157111	TMEM171	134285.0	ENSP00000287773	171715at40674
ENSG00000184113	CLDN5	7122.0	ENSP00000480623	186778at40674
ENSG00000184949	FAM227A	646851.0	ENSP00000445093	151293at40674
ENSG00000164219	PGGT1B	5229.0	ENSP00000404676	104401at40674
ENSG00000281991	TMEM265	100862671.0	ENSP00000477871	207612at40674
ENSG00000159069	FBXW5	54461.0	ENSP00000313034	63183at40674
ENSG00000156873	PHKG2	5261.0	ENSP00000455607	106696at40674
ENSG00000100249	C22orf31	25770.0	ENSP00000216071	204236at40674
ENSG00000164197	RNF180	285671.0	ENSP00000373752	83957at40674
ENSG00000151458	ANKRD50	57182.0	ENSP00000425658	10326at40674
ENSG00000197893	NRAP	4892.0	ENSP00000358365	5999at40674
ENSG00000165533	TTC8	123016.0	ENSP00000482721	74763at40674
ENSG00000274058	TMPRSS11E	28983.0	ENSP00000481425	89408at40674
ENSG00000100038	TOP3B	8940.0	ENSP00000349705	29542at40674
ENSG00000124228	DDX27	55661.0	ENSP00000482680	72087at40674
ENSG00000170962	PDGFD	80310.0	ENSP00000376865	116557at40674
ENSG00000011260	UTP18	51096.0	ENSP00000225298	92184at40674
ENSG00000239642	MEIKIN	728637.0	ENSP00000488568	176996at40674
ENSG00000145692	BHMT	635.0	ENSP00000274353	103000at40674
ENSG00000196118	CFAP119	90835.0	ENSP00000437532	184776at40674
ENSG00000166266	CUL5	8065.0	ENSP00000376808	37988at40674
ENSG00000274803	BDP1	55814.0	ENSP00000482112	11328at40674
ENSG00000163814	CDCP1	64866.0	ENSP00000296129	51406at40674
ENSG00000115350	POLE4	56655.0	ENSP00000420176	209910at40674
ENSG00000082068	WDR70	55100.0	ENSP00000265107	64901at40674
ENSG00000135625	EGR4	1961.0	ENSP00000445626	108010at40674
ENSG00000141200	KIF2B	84643.0	ENSP00000268919	82039at40674
ENSG00000274671	MARVELD2	153562.0	ENSP00000480044	80611at40674
ENSG00000126759	CFP	5199.0	ENSP00000247153	105398at40674
ENSG00000180549	FUT7	2529.0	ENSP00000318142	155795at40674
ENSG00000107281	NPDC1	56654.0	ENSP00000360660	171864at40674
ENSG00000000005	TNMD	64102.0	ENSP00000362122	144569at40674
ENSG00000175938	ORAI3	93129.0	ENSP00000322249	162537at40674
ENSG00000101181	MTG2	26164.0	ENSP00000359859	125181at40674
ENSG00000136986	DERL1	79139.0	ENSP00000259512	160394at40674
ENSG00000101224	CDC25B	994.0	ENSP00000405972	68511at40674
ENSG00000099377	HSD3B7	80270.0	ENSP00000297679	145103at40674
ENSG00000080822	CLDND1	56650.0	ENSP00000340247	155533at40674
ENSG00000203485	INF2	64423.0	ENSP00000376406	106771at40674
ENSG00000172239	PAIP1	10605.0	ENSP00000302768	115287at40674
ENSG00000173114	LRRN3	54674.0	ENSP00000312001	49336at40674
ENSG00000152147	GEMIN6	79833.0	ENSP00000281950	187751at40674
ENSG00000186193	SAPCD2	89958.0	ENSP00000386348	178290at40674
ENSG00000197355	UAP1L1	91373.0	ENSP00000386935	105101at40674
ENSG00000075223	SEMA3C	10512.0	ENSP00000265361	35929at40674
ENSG00000176248	ANAPC2	29882.0	ENSP00000314004	48249at40674
ENSG00000103496	STX4	6810.0	ENSP00000317714	160896at40674
ENSG00000120539	MASTL	84930.0	ENSP00000365113	55128at40674
ENSG00000146469	VIP	7432.0	ENSP00000356212	197401at40674
ENSG00000176058	TPRN	286262.0	ENSP00000387100	144932at40674
ENSG00000111581	NUP107	57122.0	ENSP00000229179	29926at40674
ENSG00000187860	CCDC157	550631.0	ENSP00000343087	89224at40674
ENSG00000198569	SLC34A3	142680.0	ENSP00000355353	111896at40674
ENSG00000198719	DLL1	28514.0	ENSP00000355718	48270at40674
ENSG00000146802	TMEM168	64418.0	ENSP00000323068	51715at40674
ENSG00000166682	TMPRSS5	80975.0	ENSP00000445528	140425at40674
ENSG00000186231	KLHL32	114792.0	ENSP00000358265	54225at40674
ENSG00000175344	CHRNA7	1139.0	ENSP00000303727	81841at40674
ENSG00000100221	JOSD1	9929.0	ENSP00000216039	179913at40674
ENSG00000135269	TES	26136.0	ENSP00000377121	90280at40674
ENSG00000188163	CIMIP2A	401565.0	ENSP00000344729	133272at40674
ENSG00000188986	NELFB	25920.0	ENSP00000339495	82139at40674
ENSG00000130540	SULT4A1	25830.0	ENSP00000332565	136436at40674
ENSG00000198113	TOR4A	54863.0	ENSP00000350102	128333at40674
ENSG00000141198	TOM1L1	10040.0	ENSP00000460823	97230at40674
ENSG00000083123	BCKDHB	594.0	ENSP00000318351	111085at40674
ENSG00000149488	TMC2	117532.0	ENSP00000351732	50143at40674
ENSG00000135241	PNPLA8	50640.0	ENSP00000257694	48835at40674
ENSG00000169188	APEX2	27301.0	ENSP00000364126	106173at40674
ENSG00000088854	DNAAF9	25943.0	ENSP00000252032	17347at40674
ENSG00000100345	MYH9	4627.0	ENSP00000216181	7636at40674
ENSG00000112706	IMPG1	3617.0	ENSP00000358966	70476at40674
ENSG00000167395	ZNF646	9726.0	ENSP00000300850	7111at40674
ENSG00000075340	ADD2	119.0	ENSP00000264436	56287at40674
ENSG00000158578	ALAS2	212.0	ENSP00000497236	56089at40674
ENSG00000167397	VKORC1	79001.0	ENSP00000378426	201538at40674
ENSG00000186367	MINAR2	100127206.0	ENSP00000454268	181024at40674
ENSG00000167780	SOAT2	8435.0	ENSP00000301466	87972at40674
ENSG00000103507	BCKDK	10295.0	ENSP00000219794	109410at40674
ENSG00000124257	NEURL2	140825.0	ENSP00000361596	151940at40674
ENSG00000089048	ESF1	51575.0	ENSP00000202816	86279at40674
ENSG00000112031	MTRF1L	54516.0	ENSP00000356202	145815at40674
ENSG00000110675	ELMOD1	55531.0	ENSP00000412257	120026at40674
ENSG00000148143	ZNF462	58499.0	ENSP00000277225	2841at40674
ENSG00000146374	RSPO3	84870.0	ENSP00000349131	174491at40674
ENSG00000161558	TMEM143	55260.0	ENSP00000293261	99167at40674
ENSG00000112379	ARFGEF3	57221.0	ENSP00000251691	4125at40674
ENSG00000100302	RASD2	23551.0	ENSP00000216127	149697at40674
ENSG00000173848	NET1	10276.0	ENSP00000347134	87818at40674
ENSG00000198125	MB	4151.0	ENSP00000352835	194445at40674
ENSG00000127720	METTL25	84190.0	ENSP00000248306	85747at40674
