ensembl	gene_name	entrez	protein	busco
ENSG00000124532	MRS2	57380.0	ENSP00000399585	241887at7742
ENSG00000100883	SRP54	6729.0	ENSP00000451818	160859at7742
ENSG00000182810	DDX28	55794.0	ENSP00000332340	264251at7742
ENSG00000178409	BEND3	57673.0	ENSP00000358038	75874at7742
ENSG00000183742	MACC1	346389.0	ENSP00000383185	115767at7742
ENSG00000091732	ZC3HC1	51530.0	ENSP00000351052	158801at7742
ENSG00000145861	C1QTNF2	114898.0	ENSP00000498651	373954at7742
ENSG00000123737	EXOSC9	5393.0	ENSP00000368984	249694at7742
ENSG00000197415	VEPH1	79674.0	ENSP00000376578	99383at7742
ENSG00000198546	ZNF511	118472.0	ENSP00000355251	374996at7742
ENSG00000119638	NEK9	91754.0	ENSP00000238616	68589at7742
ENSG00000127884	ECHS1	1892.0	ENSP00000357535	333576at7742
ENSG00000138463	SLC49A4	84925.0	ENSP00000261038	242951at7742
ENSG00000164484	TMEM200A	114801.0	ENSP00000296978	197667at7742
ENSG00000065268	WDR18	57418.0	ENSP00000476117	260905at7742
ENSG00000135597	REPS1	85021.0	ENSP00000392065	92625at7742
ENSG00000138686	BBS7	55212.0	ENSP00000264499	108730at7742
ENSG00000101782	RIOK3	8780.0	ENSP00000463660	168901at7742
ENSG00000157703	SVOPL	136306.0	ENSP00000501457	209425at7742
ENSG00000164941	INTS8	55656.0	ENSP00000430338	53816at7742
ENSG00000185946	RNPC3	55599.0	ENSP00000437278	192665at7742
ENSG00000141452	RMC1	29919.0	ENSP00000269221	108458at7742
ENSG00000175054	ATR	545.0	ENSP00000499225	4372at7742
ENSG00000184162	NR2C2AP	126382.0	ENSP00000402756	420085at7742
ENSG00000118564	FBXL5	26234.0	ENSP00000344866	162212at7742
ENSG00000177830	CHID1	66005.0	ENSP00000325055	259089at7742
ENSG00000183258	DDX41	51428.0	ENSP00000330349	153465at7742
ENSG00000162695	SLC30A7	148867.0	ENSP00000359130	318959at7742
ENSG00000141458	NPC1	4864.0	ENSP00000269228	41524at7742
ENSG00000154065	ANKRD29	147463.0	ENSP00000468354	315794at7742
ENSG00000266412	NCOA4	8031.0	ENSP00000464054	171487at7742
ENSG00000164938	TP53INP1	94241.0	ENSP00000344215	341385at7742
ENSG00000113716	HMGXB3	22993.0	ENSP00000479027	83333at7742
ENSG00000175073	VCPIP1	80124.0	ENSP00000309031	37335at7742
ENSG00000169359	SLC33A1	9197.0	ENSP00000496241	219513at7742
ENSG00000019186	CYP24A1	1591.0	ENSP00000216862	235765at7742
ENSG00000288602	C8orf44-SGK3	100533105.0	ENSP00000429022	152820at7742
ENSG00000165606	DRGX	644168.0	ENSP00000363254	336564at7742
ENSG00000149308	NPAT	4863.0	ENSP00000278612	40997at7742
ENSG00000163659	TIPARP	25976.0	ENSP00000418757	122963at7742
ENSG00000135632	SMYD5	10322.0	ENSP00000374152	219315at7742
ENSG00000102174	PHEX	5251.0	ENSP00000368682	74963at7742
ENSG00000135960	EDAR	10913.0	ENSP00000386371	154805at7742
ENSG00000122965	RBM19	9904.0	ENSP00000442053	88880at7742
ENSG00000092108	SCFD1	23256.0	ENSP00000503347	111204at7742
ENSG00000215251	FASTKD5	60493.0	ENSP00000369618	129943at7742
ENSG00000196505	GDAP2	54834.0	ENSP00000358451	211012at7742
ENSG00000101161	PRPF6	24148.0	ENSP00000266079	56293at7742
ENSG00000138400	MDH1B	130752.0	ENSP00000363533	273631at7742
ENSG00000103061	SLC7A6OS	84138.0	ENSP00000263997	362453at7742
ENSG00000065183	WDR3	10885.0	ENSP00000308179	69813at7742
ENSG00000178460	MCMDC2	157777.0	ENSP00000379837	153242at7742
ENSG00000144730	IL17RD	54756.0	ENSP00000296318	82034at7742
ENSG00000100983	GSS	2937.0	ENSP00000498303	178109at7742
ENSG00000138376	BARD1	580.0	ENSP00000260947	216073at7742
ENSG00000163156	SCNM1	100534012.0	ENSP00000357901	412561at7742
ENSG00000198812	LRRC10	376132.0	ENSP00000355166	390186at7742
ENSG00000103150	MLYCD	23417.0	ENSP00000262430	174872at7742
ENSG00000159921	GNE	10020.0	ENSP00000494141	96693at7742
ENSG00000099949	LZTR1	8216.0	ENSP00000515073	74887at7742
ENSG00000103160	HSDL1	83693.0	ENSP00000219439	267121at7742
ENSG00000154099	DNAAF1	123872.0	ENSP00000367815	263251at7742
ENSG00000138246	DNAJC13	23317.0	ENSP00000260818	5981at7742
ENSG00000126950	TMEM35A	59353.0	ENSP00000362021	404163at7742
ENSG00000102384	CENPI	2491.0	ENSP00000507595	87423at7742
ENSG00000121897	LIAS	11019.0	ENSP00000492260	220264at7742
ENSG00000136933	RABEPK	10244.0	ENSP00000377683	320621at7742
ENSG00000136371	MTHFS	10588.0	ENSP00000258874	388403at7742
ENSG00000120526	NUDCD1	84955.0	ENSP00000239690	188869at7742
ENSG00000113924	HGD	3081.0	ENSP00000283871	166301at7742
ENSG00000168090	COPS6	10980.0	ENSP00000304102	251465at7742
ENSG00000198408	OGA	10724.0	ENSP00000409973	52390at7742
ENSG00000163389	POGLUT1	56983.0	ENSP00000295588	204919at7742
ENSG00000214309	MBLAC1	255374.0	ENSP00000381150	407384at7742
ENSG00000150787	PTS	5805.0	ENSP00000280362	395765at7742
ENSG00000185156	MFSD6L	162387.0	ENSP00000330051	154457at7742
ENSG00000165264	NDUFB6	4712.0	ENSP00000369176	428307at7742
ENSG00000170310	STX8	9482.0	ENSP00000305255	294646at7742
ENSG00000155761	SPAG17	200162.0	ENSP00000337804	20246at7742
ENSG00000090487	SPG21	51324.0	ENSP00000204566	264273at7742
ENSG00000172578	KLHL6	89857.0	ENSP00000341342	129046at7742
ENSG00000116830	TTF2	8458.0	ENSP00000358478	52541at7742
ENSG00000125484	GTF3C4	9329.0	ENSP00000361219	78812at7742
ENSG00000139344	AMDHD1	144193.0	ENSP00000266736	205949at7742
ENSG00000136235	GPNMB	10457.0	ENSP00000258733	268237at7742
ENSG00000103707	MTFMT	123263.0	ENSP00000220058	204010at7742
ENSG00000148356	LRSAM1	90678.0	ENSP00000501869	123847at7742
ENSG00000124019	FAM124B	79843.0	ENSP00000374524	367625at7742
ENSG00000171798	KNDC1	85442.0	ENSP00000304437	39865at7742
ENSG00000138434	ITPRID2	6744.0	ENSP00000386916	46928at7742
ENSG00000151131	NOPCHAP1	121053.0	ENSP00000447057	416829at7742
ENSG00000170242	USP47	55031.0	ENSP00000339957	24621at7742
ENSG00000104412	EMC2	9694.0	ENSP00000220853	280704at7742
ENSG00000111707	SUDS3	64426.0	ENSP00000443988	344933at7742
ENSG00000169427	KCNK9	51305.0	ENSP00000429847	229692at7742
ENSG00000179941	BBS10	79738.0	ENSP00000497413	142495at7742
ENSG00000169372	CRADD	8738.0	ENSP00000327647	392330at7742
ENSG00000104472	CHRAC1	54108.0	ENSP00000220913	418675at7742
ENSG00000117262	GPR89A	653519.0	ENSP00000319673	197883at7742
ENSG00000173269	MMRN2	79812.0	ENSP00000361097	50502at7742
ENSG00000175066	GK5	256356.0	ENSP00000418001	139250at7742
ENSG00000213123	DYNLT2B	255758.0	ENSP00000324323	409268at7742
ENSG00000122376	SHLD2	54537.0	ENSP00000298786	155652at7742
ENSG00000130005	GAMT	2593.0	ENSP00000252288	330116at7742
ENSG00000137947	GTF2B	2959.0	ENSP00000359531	278647at7742
ENSG00000071626	DAZAP1	26528.0	ENSP00000337132	292271at7742
ENSG00000145191	EIF2B5	8893.0	ENSP00000497160	102594at7742
ENSG00000100815	TRIP11	9321.0	ENSP00000267622	17781at7742
ENSG00000133028	SCO1	6341.0	ENSP00000255390	366264at7742
ENSG00000187824	TMEM220	388335.0	ENSP00000339830	400824at7742
ENSG00000119913	TECTB	6975.0	ENSP00000495832	280835at7742
ENSG00000165934	CPSF2	53981.0	ENSP00000298875	82295at7742
ENSG00000115020	PIKFYVE	200576.0	ENSP00000264380	8757at7742
ENSG00000000460	FIRRM	55732.0	ENSP00000352276	111684at7742
ENSG00000074071	MRPS34	65993.0	ENSP00000177742	416506at7742
ENSG00000130640	TUBGCP2	10844.0	ENSP00000252936	66726at7742
ENSG00000144736	SHQ1	55164.0	ENSP00000315182	254316at7742
ENSG00000120800	UTP20	27340.0	ENSP00000261637	5938at7742
ENSG00000100483	VCPKMT	79609.0	ENSP00000379201	400935at7742
ENSG00000169490	TM2D2	83877.0	ENSP00000391674	368039at7742
ENSG00000099769	IGFALS	3483.0	ENSP00000215539	193294at7742
ENSG00000023041	ZDHHC6	64429.0	ENSP00000486105	195717at7742
ENSG00000131871	SELENOS	55829.0	ENSP00000381282	418864at7742
ENSG00000149179	CSTPP1	79096.0	ENSP00000278460	263280at7742
ENSG00000087299	L2HGDH	79944.0	ENSP00000267436	203861at7742
ENSG00000184277	TM2D3	80213.0	ENSP00000327584	373225at7742
ENSG00000143156	NME7	29922.0	ENSP00000433341	228730at7742
ENSG00000145494	NDUFS6	4726.0	ENSP00000274137	425163at7742
ENSG00000108010	GLRX3	10539.0	ENSP00000330836	288347at7742
ENSG00000103043	VAC14	55697.0	ENSP00000261776	99006at7742
ENSG00000147852	VLDLR	7436.0	ENSP00000505030	62216at7742
ENSG00000136021	SCYL2	55681.0	ENSP00000448366	97302at7742
ENSG00000006744	ELAC2	60528.0	ENSP00000337445	87114at7742
ENSG00000291240			ENSP00000516280	159463at7742
ENSG00000124659	TBCC	6903.0	ENSP00000361967	396303at7742
ENSG00000135074	ADAM19	8728.0	ENSP00000257527	90587at7742
ENSG00000174013	FBXO45	200933.0	ENSP00000310332	319198at7742
ENSG00000182747	SLC35D3	340146.0	ENSP00000333591	305943at7742
ENSG00000143315	PIGM	93183.0	ENSP00000357069	320550at7742
ENSG00000111452	ADGRD1	283383.0	ENSP00000261654	99049at7742
ENSG00000130811	EIF3G	8666.0	ENSP00000253108	290517at7742
ENSG00000163872	YEATS2	55689.0	ENSP00000306983	105918at7742
ENSG00000165731	RET	5979.0	ENSP00000344798	69988at7742
ENSG00000133997	MED6	10001.0	ENSP00000451684	388724at7742
ENSG00000037474	NSUN2	54888.0	ENSP00000264670	99440at7742
ENSG00000167130	DOLPP1	57171.0	ENSP00000361625	364336at7742
ENSG00000168434	COG7	91949.0	ENSP00000305442	80137at7742
ENSG00000105364	MRPL4	51073.0	ENSP00000468569	341187at7742
ENSG00000241127	YAE1	57002.0	ENSP00000223273	358777at7742
ENSG00000184209	SNRNP35	11066.0	ENSP00000432595	404882at7742
ENSG00000171453	POLR1C	9533.0	ENSP00000496001	238694at7742
ENSG00000006695	COX10	1352.0	ENSP00000499396	283469at7742
ENSG00000153107	ANAPC1	64682.0	ENSP00000339109	9110at7742
ENSG00000107021	TBC1D13	54662.0	ENSP00000361731	248682at7742
ENSG00000103356	EARS2	124454.0	ENSP00000395196	163295at7742
ENSG00000186687	LYRM7	90624.0	ENSP00000368688	433255at7742
ENSG00000198917	SPOUT1	51490.0	ENSP00000354812	294047at7742
ENSG00000137207	YIPF3	25844.0	ENSP00000361499	305378at7742
ENSG00000103353	UBFD1	56061.0	ENSP00000456292	323416at7742
ENSG00000273331	TM4SF19-DYNLT2B		ENSP00000405973	354349at7742
ENSG00000069943	PIGB	9488.0	ENSP00000164305	269540at7742
ENSG00000137876	RSL24D1	51187.0	ENSP00000260443	403553at7742
ENSG00000166847	DCTN5	84516.0	ENSP00000300087	378949at7742
ENSG00000180611	MB21D2	151963.0	ENSP00000376246	186913at7742
ENSG00000124571	XPO5	57510.0	ENSP00000265351	46728at7742
ENSG00000119682	AREL1	9870.0	ENSP00000348714	110839at7742
ENSG00000185798	WDR53	348793.0	ENSP00000328079	259790at7742
ENSG00000108176	DNAJC12	56521.0	ENSP00000225171	407064at7742
ENSG00000206053	JPT2	90861.0	ENSP00000457694	366274at7742
ENSG00000175287	PHYHD1	254295.0	ENSP00000361673	277508at7742
ENSG00000106536	POU6F2	11281.0	ENSP00000430514	173102at7742
ENSG00000064692	SNCAIP	9627.0	ENSP00000261367	75305at7742
ENSG00000170734	POLH	5429.0	ENSP00000361310	137727at7742
ENSG00000285920			ENSP00000499503	232849at7742
ENSG00000096717	SIRT1	23411.0	ENSP00000212015	149128at7742
ENSG00000104147	OIP5	11339.0	ENSP00000220514	373013at7742
ENSG00000100364	KIAA0930	23313.0	ENSP00000336720	225125at7742
ENSG00000189046	ALKBH2	121642.0	ENSP00000343021	370608at7742
ENSG00000163960	UBXN7	26043.0	ENSP00000296328	193224at7742
ENSG00000162063	CCNF	899.0	ENSP00000380256	141754at7742
ENSG00000172426	RSPH9	221421.0	ENSP00000361236	385594at7742
ENSG00000107872	FBXL15	79176.0	ENSP00000358972	319641at7742
ENSG00000070501	POLB	5423.0	ENSP00000265421	260359at7742
ENSG00000162062	TEDC2	80178.0	ENSP00000355022	419694at7742
ENSG00000175283	DOLK	22845.0	ENSP00000361667	229857at7742
ENSG00000095319	NUP188	23511.0	ENSP00000361658	13670at7742
ENSG00000137806	NDUFAF1	51103.0	ENSP00000453944	300333at7742
ENSG00000133597	ADCK2	90956.0	ENSP00000072869	135786at7742
ENSG00000171806	METTL18	92342.0	ENSP00000307077	268420at7742
ENSG00000090266	NDUFB2	4708.0	ENSP00000419087	433605at7742
ENSG00000135093	USP30	84749.0	ENSP00000376535	167517at7742
ENSG00000255730			ENSP00000443246	209951at7742
ENSG00000090263	MRPS33	51650.0	ENSP00000320567	433257at7742
ENSG00000103932	RPAP1	26015.0	ENSP00000306123	26210at7742
ENSG00000119333	DYNC2I2	89891.0	ENSP00000361800	167017at7742
ENSG00000118246	FASTKD2	22868.0	ENSP00000236980	300687at7742
ENSG00000174928	C3orf33	285315.0	ENSP00000342512	392098at7742
ENSG00000110315	RNF141	50862.0	ENSP00000265981	343235at7742
ENSG00000159873	CCDC117	150275.0	ENSP00000389478	397031at7742
ENSG00000183665	TRMT12	55039.0	ENSP00000329858	325029at7742
ENSG00000126775	ATG14	22863.0	ENSP00000247178	206547at7742
ENSG00000072121	ZFYVE26	23503.0	ENSP00000251119	7732at7742
ENSG00000136560	TANK	10010.0	ENSP00000259075	380303at7742
ENSG00000106484	MEST	4232.0	ENSP00000342749	239094at7742
ENSG00000162694	EXTL2	2135.0	ENSP00000359131	316568at7742
ENSG00000162065	TBC1D24	57465.0	ENSP00000454408	128918at7742
ENSG00000118197	DDX59	83479.0	ENSP00000330460	192114at7742
ENSG00000121680	PEX16	9409.0	ENSP00000368024	309948at7742
ENSG00000188611	ASAH2	56624.0	ENSP00000378897	110832at7742
ENSG00000180329	CCDC43	124808.0	ENSP00000323782	407084at7742
ENSG00000147684	NDUFB9	4715.0	ENSP00000276689	390133at7742
ENSG00000174010	KLHL15	80311.0	ENSP00000509439	97370at7742
ENSG00000256453	DND1	373863.0	ENSP00000445366	294328at7742
ENSG00000171100	MTM1	4534.0	ENSP00000509266	113409at7742
ENSG00000115233	PSMD14	10213.0	ENSP00000386541	286295at7742
ENSG00000130714	POMT1	10585.0	ENSP00000361302	104126at7742
ENSG00000198832	SELENOM	140606.0	ENSP00000384564	400457at7742
ENSG00000104687	GSR	2936.0	ENSP00000221130	182992at7742
ENSG00000001497	LAS1L	81887.0	ENSP00000503410	121516at7742
ENSG00000112561	TFEB	7942.0	ENSP00000343948	367197at7742
ENSG00000000457	SCYL3	57147.0	ENSP00000356745	236610at7742
ENSG00000071794	HLTF	6596.0	ENSP00000420745	53843at7742
ENSG00000143507	DUSP10	11221.0	ENSP00000355866	222975at7742
ENSG00000147145	LPAR4	2846.0	ENSP00000478261	235046at7742
ENSG00000156531	PHF6	84295.0	ENSP00000329097	255237at7742
ENSG00000157064	NMNAT2	23057.0	ENSP00000294868	292857at7742
ENSG00000165071	TMEM71	137835.0	ENSP00000504388	362410at7742
ENSG00000197912	SPG7	101930112.0	ENSP00000495967	109623at7742
ENSG00000138942	RNF185	91445.0	ENSP00000320508	403288at7742
ENSG00000059588	TARBP1	6894.0	ENSP00000040877	28386at7742
ENSG00000181396	OGFOD3	79701.0	ENSP00000320116	315823at7742
ENSG00000163755	HPS3	84343.0	ENSP00000296051	42945at7742
ENSG00000163902	RPN1	6184.0	ENSP00000296255	118365at7742
ENSG00000176171	BNIP3	664.0	ENSP00000357625	402327at7742
ENSG00000101391	CDK5RAP1	51654.0	ENSP00000476857	223032at7742
ENSG00000158711	ELK4	2005.0	ENSP00000483628	245445at7742
ENSG00000179021	C3orf38	285237.0	ENSP00000322469	380542at7742
ENSG00000162851	TFB2M	64216.0	ENSP00000355471	353522at7742
ENSG00000179774	ATOH7	220202.0	ENSP00000362777	412662at7742
ENSG00000100150	DEPDC5	9681.0	ENSP00000440210	17577at7742
ENSG00000103591	AAGAB	79719.0	ENSP00000261880	325448at7742
ENSG00000143493	INTS7	25896.0	ENSP00000355961	64603at7742
ENSG00000196950	SLC39A10	57181.0	ENSP00000386766	224692at7742
ENSG00000146700	SSC4D	136853.0	ENSP00000275560	129684at7742
ENSG00000157020	SEC13	6396.0	ENSP00000380298	242979at7742
ENSG00000089234	BRAP	8315.0	ENSP00000403524	143555at7742
ENSG00000186197	EDARADD	128178.0	ENSP00000490347	346605at7742
ENSG00000107745	MICU1	10367.0	ENSP00000354415	161959at7742
ENSG00000176055	MBLAC2	153364.0	ENSP00000314776	323438at7742
ENSG00000105341	DMAC2	55101.0	ENSP00000221943	397807at7742
ENSG00000140471	LINS1	55180.0	ENSP00000318423	95886at7742
ENSG00000178149	DALRD3	55152.0	ENSP00000344989	149083at7742
ENSG00000176834	VSIG10	54621.0	ENSP00000352172	365702at7742
ENSG00000183475	ASB7	140460.0	ENSP00000328327	273713at7742
ENSG00000135164	DMTF1	9988.0	ENSP00000332171	115748at7742
ENSG00000092978	GPATCH2	55105.0	ENSP00000355902	299674at7742
ENSG00000178057	NDUFAF3	25915.0	ENSP00000323003	407321at7742
ENSG00000101464	PIGU	128869.0	ENSP00000217446	226528at7742
ENSG00000134780	DAGLA	747.0	ENSP00000257215	50786at7742
ENSG00000163634	THOC7	80145.0	ENSP00000295899	369735at7742
ENSG00000127337	YEATS4	8089.0	ENSP00000247843	361078at7742
ENSG00000158792	SPATA2L	124044.0	ENSP00000289805	386844at7742
ENSG00000075399	VPS9D1	9605.0	ENSP00000454244	122955at7742
ENSG00000143196	DPT	1805.0	ENSP00000356791	388719at7742
ENSG00000092345	DAZL	1618.0	ENSP00000250863	311241at7742
ENSG00000166484	MAPK7	5598.0	ENSP00000311005	139811at7742
ENSG00000101003	GINS1	9837.0	ENSP00000262460	357435at7742
ENSG00000168393	DTYMK	1841.0	ENSP00000304802	336752at7742
ENSG00000123594	ATXN3L	92552.0	ENSP00000369996	317170at7742
ENSG00000143248	RGS5	8490.0	ENSP00000319308	389363at7742
ENSG00000168944	CEP120	153241.0	ENSP00000303058	104369at7742
ENSG00000132664	POLR3F	10621.0	ENSP00000513371	287179at7742
ENSG00000162814	SPATA17	128153.0	ENSP00000355900	340499at7742
ENSG00000166398	GARRE1	9710.0	ENSP00000299505	63057at7742
ENSG00000116679	IVNS1ABP	10625.0	ENSP00000356468	106271at7742
ENSG00000185515	BRCC3	79184.0	ENSP00000344103	329799at7742
ENSG00000170271	FAXDC2	10826.0	ENSP00000320604	329248at7742
ENSG00000185298	CCDC137	339230.0	ENSP00000329360	414238at7742
ENSG00000197181	PIWIL2	55124.0	ENSP00000349208	80917at7742
ENSG00000082516	GEMIN5	25929.0	ENSP00000285873	22108at7742
ENSG00000154767	XPC	7508.0	ENSP00000285021	116202at7742
ENSG00000108055	SMC3	9126.0	ENSP00000354720	37715at7742
ENSG00000143476	DTL	51514.0	ENSP00000355958	212288at7742
ENSG00000119402	FBXW2	26190.0	ENSP00000508157	182326at7742
ENSG00000119392	GLE1	2733.0	ENSP00000507377	145946at7742
ENSG00000096080	MRPS18A	55168.0	ENSP00000361206	375615at7742
ENSG00000176623	RMDN1	51115.0	ENSP00000385927	340020at7742
ENSG00000112146	FBXO9	26268.0	ENSP00000359977	220062at7742
ENSG00000121486	TRMT1L	81627.0	ENSP00000356476	131862at7742
ENSG00000187678	SPRY4	81848.0	ENSP00000344967	326524at7742
ENSG00000076043	REXO2	25996.0	ENSP00000265881	324120at7742
ENSG00000169180	XPO6	23214.0	ENSP00000457341	39393at7742
ENSG00000161526	SAP30BP	29115.0	ENSP00000462116	360850at7742
ENSG00000167774			ENSP00000470609	429697at7742
ENSG00000054796	SPO11	23626.0	ENSP00000360310	255610at7742
ENSG00000128050	PAICS	10606.0	ENSP00000424053	197548at7742
ENSG00000101146	RAE1	8480.0	ENSP00000360286	223079at7742
ENSG00000086200	IPO11	51194.0	ENSP00000395685	46317at7742
ENSG00000165006	UBAP1	51271.0	ENSP00000486574	221031at7742
ENSG00000003056	M6PR	4074.0	ENSP00000000412	318035at7742
ENSG00000133250	ZNF414	84330.0	ENSP00000377504	298175at7742
ENSG00000164978	NUDT2	318.0	ENSP00000344187	394483at7742
ENSG00000011275	RNF216	54476.0	ENSP00000404602	87117at7742
ENSG00000101473	ACOT8	10005.0	ENSP00000217455	301932at7742
ENSG00000113119	TMCO6	55374.0	ENSP00000378166	209714at7742
ENSG00000153820	SPHKAP	80309.0	ENSP00000375909	19072at7742
ENSG00000107862	GBF1	8729.0	ENSP00000503981	14442at7742
ENSG00000106443	PHF14	9678.0	ENSP00000495435	100256at7742
ENSG00000177108	ZDHHC22	283576.0	ENSP00000318222	304251at7742
ENSG00000101337	TM9SF4	9777.0	ENSP00000381104	114924at7742
ENSG00000100225	FBXO7	25793.0	ENSP00000266087	298884at7742
ENSG00000186889	TMEM17	200728.0	ENSP00000335094	430342at7742
ENSG00000100577	GSTZ1	2954.0	ENSP00000452498	355988at7742
ENSG00000137275	RIPK1	8737.0	ENSP00000259808	136142at7742
ENSG00000059769	DNAJC25	548645.0	ENSP00000320650	370499at7742
ENSG00000104299	INTS9	55756.0	ENSP00000427952	100952at7742
ENSG00000053900	ANAPC4	29945.0	ENSP00000318775	83097at7742
ENSG00000111087	GLI1	2735.0	ENSP00000228682	63317at7742
ENSG00000106477	CEP41	95681.0	ENSP00000223208	276761at7742
ENSG00000148154	UGCG	7357.0	ENSP00000363397	205146at7742
ENSG00000093000	NUP50	10762.0	ENSP00000345895	376010at7742
ENSG00000163145	C1QTNF7	114905.0	ENSP00000295297	343091at7742
ENSG00000100580	TMED8	283578.0	ENSP00000216468	320126at7742
ENSG00000130638	ATXN10	25814.0	ENSP00000370449	184498at7742
ENSG00000183828	NUDT14	256281.0	ENSP00000376349	352153at7742
ENSG00000204316	MRPL38	64978.0	ENSP00000308275	203767at7742
ENSG00000130707	ASS1	445.0	ENSP00000253004	190981at7742
ENSG00000261408	TEN1-CDK3	100529145.0	ENSP00000497034	434093at7742
ENSG00000117650	NEK2	4751.0	ENSP00000355966	237258at7742
ENSG00000144840	RABL3	285282.0	ENSP00000273375	336050at7742
ENSG00000166986	MARS1	4141.0	ENSP00000262027	81278at7742
ENSG00000167881	SRP68	6730.0	ENSP00000312066	133006at7742
ENSG00000152382	TADA1	117143.0	ENSP00000356848	290897at7742
ENSG00000143839	REN	5972.0	ENSP00000272190	207993at7742
ENSG00000127804	METTL16	79066.0	ENSP00000263092	140962at7742
ENSG00000061918	GUCY1B1	2983.0	ENSP00000427226	109231at7742
ENSG00000080608	PUM3	9933.0	ENSP00000380982	133596at7742
ENSG00000009830	POMT2	29954.0	ENSP00000261534	101858at7742
ENSG00000136813	ECPAS	23392.0	ENSP00000339889	15408at7742
ENSG00000116668	SWT1	54823.0	ENSP00000356471	77923at7742
ENSG00000186628	FSD2	123722.0	ENSP00000335651	182489at7742
ENSG00000080572	DNAAF6	139212.0	ENSP00000361531	388102at7742
ENSG00000131061	ZNF341	84905.0	ENSP00000344308	82717at7742
ENSG00000137200	CMTR1	23070.0	ENSP00000362550	71417at7742
ENSG00000143207	COP1	64326.0	ENSP00000356641	161520at7742
ENSG00000151092	NGLY1	55768.0	ENSP00000280700	136464at7742
ENSG00000166192	SENP8	123228.0	ENSP00000446057	390104at7742
ENSG00000134851	TMEM165	55858.0	ENSP00000370736	337000at7742
ENSG00000121058	COIL	8161.0	ENSP00000240316	329621at7742
ENSG00000121064	SCPEP1	59342.0	ENSP00000262288	275720at7742
ENSG00000178385	PLEKHM3	389072.0	ENSP00000417003	93231at7742
ENSG00000173253	DMRT2	10655.0	ENSP00000350865	192462at7742
ENSG00000100473	COCH	1690.0	ENSP00000216361	146754at7742
ENSG00000151093	OXSM	54995.0	ENSP00000280701	240465at7742
ENSG00000089195	TRMT6	51605.0	ENSP00000203001	221061at7742
ENSG00000150681	RGS18	64407.0	ENSP00000356430	359192at7742
ENSG00000214160	ALG3	10195.0	ENSP00000380793	258747at7742
ENSG00000125885	MCM8	84515.0	ENSP00000368161	73684at7742
ENSG00000155561	NUP205	23165.0	ENSP00000285968	9744at7742
ENSG00000121211	MND1	84057.0	ENSP00000240488	381106at7742
ENSG00000171433	GLOD5	392465.0	ENSP00000302552	415414at7742
ENSG00000157181	ODR4	54953.0	ENSP00000356440	205317at7742
